locid;"denot";"locsubseth_01";"locsubseth_02";"locsubseth_03";"locsubseth_04";"locsubseth_05";"locsubseth_06";"locsubseth_07";"locsubseth_08";"locsubseth_09";"locsubseth_10";"locsubseth_11";"locsubseth_12";"locsubseth_13";"locsubseth_14";"locsubseth_15";"locsubseth_16";"locsubseth_17";"locsubseth_18";"locsubseth_19";"locsubseth_20";"locsubsetb_00";"locsubsetb_01";"locsubsetb_02";"locsubsetb_03";"locsubsetb_04";"locsubsetb_05";"locsubsetb_06";"locsubsetb_07";"locsubsetb_08";"locsubsetb_09";"locsubsetb_10";"locsubsetb_11";"locsubsetb_12";"locsubsetb_13";"locsubsetb_14";"locsubsetb_15";"locsubsetb_16";"locsubsetb_17";"locsubsetb_18";"locsubsetb_19";"locsubsetb_20"
3001;"Herisau";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3036,3037,3038,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3232,3233,3234,3235,3236,3238,3251,3252,3253,3254,3255,3256,3272,3274,3313,3315,3331,3334,3336,3337,3339,3352,3356,3357,3371,3372,3373,3374,3375,3376,3377,3391,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3035,3036,3037,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3233,3234,3236,3238,3252,3255,3314,3315,3334,3335,3336,3351,3352,3355,3356,3357,3371,3372,3373,3374,3375,3376,3377,3391,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3035,3036,3037,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3234,3237,3252,3253,3254,3255,3256,3272,3274,3312,3331,3336,3337,3338,3354,3357,3371,3372,3374,3375,3376,3377,3391,3393,3401,3402,3403,3405,3406,3407,3408,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3036,3037,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3233,3237,3252,3253,3271,3315,3333,3335,3339,3352,3354,3371,3372,3374,3375,3376,3377,3391,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3036,3037,3038,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3233,3235,3238,3252,3253,3255,3272,3274,3313,3314,3315,3331,3332,3333,3336,3339,3354,3357,3371,3372,3373,3374,3375,3376,3377,3391,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3233,3235,3236,3237,3238,3251,3252,3254,3255,3274,3312,3331,3332,3333,3334,3336,3337,3339,3352,3371,3372,3373,3374,3375,3376,3377,3391,3392,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3035,3036,3038,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3233,3234,3236,3252,3253,3255,3272,3274,3275,3314,3315,3333,3337,3356,3357,3371,3372,3373,3374,3375,3376,3377,3391,3392,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3035,3036,3037,3038,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3233,3234,3237,3238,3251,3252,3255,3256,3272,3312,3314,3315,3332,3333,3334,3336,3337,3351,3354,3355,3356,3371,3372,3373,3374,3375,3376,3377,3391,3392,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3038,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3235,3251,3252,3253,3254,3256,3272,3313,3315,3332,3333,3334,3337,3338,3351,3352,3355,3357,3371,3372,3374,3375,3376,3377,3391,3392,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3037,3038,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3232,3236,3237,3252,3254,3255,3256,3273,3313,3315,3332,3333,3334,3335,3336,3337,3351,3352,3354,3355,3356,3371,3372,3373,3374,3375,3376,3377,3391,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3035,3036,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3233,3235,3237,3238,3251,3252,3254,3255,3256,3274,3312,3314,3315,3332,3333,3352,3355,3357,3371,3372,3373,3374,3375,3376,3377,3391,3392,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3233,3234,3236,3238,3252,3256,3272,3273,3274,3312,3313,3331,3332,3334,3337,3357,3371,3372,3373,3374,3375,3376,3377,3391,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3038,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3234,3235,3236,3237,3238,3251,3252,3253,3254,3255,3256,3271,3272,3273,3274,3312,3313,3315,3332,3335,3336,3339,3352,3357,3371,3372,3373,3374,3375,3376,3377,3391,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3035,3036,3038,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3236,3237,3238,3252,3253,3255,3256,3272,3274,3312,3313,3333,3334,3335,3337,3338,3339,3351,3352,3355,3356,3371,3372,3374,3375,3376,3377,3391,3392,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3035,3036,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3233,3234,3235,3237,3238,3252,3253,3255,3256,3271,3272,3275,3313,3331,3333,3335,3336,3339,3354,3355,3356,3371,3372,3374,3375,3376,3377,3391,3393,3401,3402,3403,3405,3406,3407,3408,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3036,3038,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3233,3234,3237,3238,3252,3253,3254,3256,3272,3312,3313,3314,3331,3332,3333,3334,3336,3338,3351,3354,3357,3371,3372,3373,3374,3375,3376,3377,3391,3392,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3035,3036,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3232,3233,3234,3236,3237,3238,3251,3252,3254,3272,3274,3275,3312,3315,3331,3332,3335,3336,3337,3338,3355,3371,3372,3373,3374,3375,3376,3377,3391,3393,3394,3401,3402,3403,3405,3406,3407,3408,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3035,3036,3037,3038,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3233,3235,3237,3252,3253,3255,3256,3272,3312,3313,3332,3333,3334,3335,3337,3338,3351,3352,3354,3356,3357,3371,3372,3373,3374,3375,3376,3377,3391,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3035,3036,3037,3038,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3232,3233,3236,3237,3252,3255,3272,3274,3314,3334,3335,3336,3351,3352,3354,3355,3356,3371,3372,3374,3375,3376,3377,3391,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3035,3036,3038,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3232,3234,3236,3238,3251,3252,3253,3255,3256,3274,3313,3314,3315,3331,3334,3335,3336,3337,3338,3339,3351,3352,3355,3356,3357,3371,3372,3373,3374,3375,3376,3377,3391,3392,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3035,3036,3038,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3233,3237,3251,3252,3254,3255,3256,3273,3274,3314,3315,3331,3334,3335,3336,3338,3339,3352,3354,3355,3356,3357,3371,3372,3373,3374,3375,3376,3377,3391,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3035,3036,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3232,3235,3236,3237,3251,3252,3255,3272,3274,3275,3313,3314,3315,3333,3334,3335,3336,3339,3351,3352,3355,3371,3372,3373,3374,3375,3376,3377,3391,3393,3394,3401,3402,3403,3405,3406,3407,3408,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3037,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3232,3235,3251,3252,3254,3255,3274,3333,3334,3335,3336,3337,3338,3339,3351,3355,3356,3371,3372,3374,3375,3376,3377,3391,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3233,3234,3235,3236,3237,3252,3256,3274,3313,3315,3331,3332,3333,3339,3354,3355,3356,3371,3372,3373,3374,3375,3376,3377,3391,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3036,3037,3038,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3233,3236,3237,3238,3252,3253,3254,3271,3273,3312,3313,3314,3332,3335,3338,3351,3355,3357,3371,3372,3373,3374,3375,3376,3377,3391,3392,3393,3394,3401,3402,3403,3405,3406,3407,3408,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3036,3037,3038,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3233,3235,3238,3252,3253,3254,3256,3271,3272,3312,3314,3315,3331,3334,3335,3338,3339,3351,3354,3357,3371,3372,3374,3375,3376,3377,3391,3392,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3035,3036,3037,3038,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3232,3233,3235,3236,3237,3238,3252,3253,3256,3271,3275,3313,3315,3333,3334,3335,3336,3337,3338,3351,3355,3371,3372,3374,3375,3376,3377,3391,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3236,3251,3252,3253,3254,3256,3274,3312,3313,3314,3315,3331,3332,3333,3334,3335,3337,3338,3339,3351,3354,3356,3371,3372,3373,3374,3375,3376,3377,3391,3392,3393,3401,3402,3403,3405,3406,3407,3408,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3035,3036,3038,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3233,3234,3236,3237,3252,3254,3256,3312,3313,3314,3315,3333,3334,3336,3337,3351,3356,3371,3372,3374,3375,3376,3377,3391,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3036,3037,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3234,3238,3251,3252,3253,3256,3275,3314,3315,3332,3334,3335,3336,3339,3351,3352,3357,3371,3372,3374,3375,3376,3377,3391,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3038,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3233,3234,3238,3252,3254,3255,3274,3314,3332,3333,3336,3337,3339,3352,3357,3371,3372,3373,3374,3375,3376,3377,3391,3393,3394,3401,3402,3403,3405,3406,3407,3408,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3236,3238,3251,3252,3254,3255,3256,3272,3274,3312,3331,3332,3334,3335,3336,3338,3352,3354,3355,3356,3371,3372,3374,3375,3376,3377,3391,3392,3393,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3035,3036,3037,3038,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3232,3234,3235,3236,3237,3238,3251,3252,3256,3272,3315,3333,3335,3336,3357,3371,3372,3373,3374,3375,3376,3377,3391,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3037,3038,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3234,3235,3236,3251,3252,3253,3255,3272,3273,3312,3315,3332,3334,3336,3339,3352,3354,3355,3356,3371,3372,3373,3374,3375,3376,3377,3391,3392,3393,3394,3401,3402,3403,3405,3406,3407,3408,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3232,3236,3238,3252,3254,3255,3256,3274,3275,3312,3313,3314,3331,3333,3337,3339,3351,3354,3371,3372,3373,3374,3375,3376,3377,3391,3392,3393,3394,3401,3402,3403,3405,3406,3407,3408,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3036,3037,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3233,3235,3236,3237,3238,3251,3252,3253,3255,3256,3274,3275,3312,3314,3315,3331,3335,3336,3338,3339,3354,3371,3372,3373,3374,3375,3376,3377,3391,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3035,3036,3037,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3232,3233,3234,3238,3251,3252,3254,3255,3256,3274,3312,3313,3315,3331,3338,3339,3351,3352,3354,3355,3357,3371,3372,3374,3375,3376,3377,3391,3392,3393,3401,3402,3403,3405,3406,3407,3408,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3035,3036,3037,3038,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3235,3252,3254,3256,3272,3274,3331,3332,3333,3335,3339,3371,3372,3373,3374,3375,3376,3377,3391,3392,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3038,3101,3102,3103,3104,3105,3111,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3233,3234,3235,3236,3237,3238,3252,3253,3272,3313,3315,3331,3336,3354,3355,3357,3371,3372,3374,3375,3376,3377,3391,3392,3393,3394,3401,3402,3403,3405,3406,3407,3408,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3034,3036,3037,3038,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3232,3236,3237,3238,3252,3253,3255,3271,3275,3314,3315,3331,3333,3335,3336,3339,3351,3352,3354,3355,3356,3357,3371,3372,3373,3374,3375,3376,3377,3391,3392,3393,3394,3401,3402,3403,3405,3406,3407,3408,3421,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,";"3001,3002,3003,3004,3005,3006,3007,3021,3022,3023,3024,3025,3031,3032,3033,3034,3035,3036,3038,3101,3102,3103,3104,3105,3201,3202,3204,3211,3212,3213,3214,3215,3216,3217,3218,3219,3231,3234,3235,3236,3237,3238,3252,3253,3254,3256,3271,3312,3331,3332,3334,3336,3338,3354,3356,3371,3372,3374,3375,3376,3377,3391,3393,3394,3401,3402,3403,3405,3406,3407,3408,3422,3423,3424,3425,3426,3441,3442,3443,3444,320301,320302,320303,"
